Tabulated Kremer-Grest potential
Columns are R, F(r)/r and U(r)
Header reads: N_pts, r_min and r_max (r_max is also r_cutoff)
# 10000 0.500000 1.499900
1.080200 58.964643 24.739656
1.080300 58.988601 24.746027
1.080400 59.012544 24.752401
1.080500 59.036472 24.758778
1.080600 59.060385 24.765158
1.080700 59.084283 24.771542
1.080800 59.108166 24.777929
1.080900 59.132034 24.784319
1.081000 59.155887 24.790712
1.081100 59.179724 24.797108
1.081200 59.203548 24.803508
1.081300 59.227356 24.809911
1.081400 59.251149 24.816316
1.081500 59.274928 24.822725
1.081600 59.298692 24.829138
1.081700 59.322441 24.835553
1.081800 59.346176 24.841971
1.081900 59.369896 24.848393
1.082000 59.393601 24.854818
1.082100 59.417292 24.861246
1.082200 59.440969 24.867677
1.082300 59.464631 24.874111
1.082400 59.488278 24.880549
1.082500 59.511912 24.886989
1.082600 59.535530 24.893433
1.082700 59.559135 24.899880
1.082800 59.582726 24.906330
1.082900 59.606302 24.912783
1.083000 59.629864 24.919240
1.083100 59.653412 24.925699
1.083200 59.676946 24.932162
1.083300 59.700465 24.938627
1.083400 59.723971 24.945096
1.083500 59.747463 24.951568
1.083600 59.770941 24.958044
1.083700 59.794405 24.964522
1.083800 59.817855 24.971003
1.083900 59.841291 24.977488
1.084000 59.864714 24.983976
1.084100 59.888122 24.990467
1.084200 59.911517 24.996961
1.084300 59.934899 25.003458
1.084400 59.958267 25.009958
1.084500 59.981621 25.016462
1.084600 60.004961 25.022968
1.084700 60.028288 25.029478
1.084800 60.051602 25.035991
1.084900 60.074902 25.042507
1.085000 60.098189 25.049026
1.085100 60.121463 25.055548
1.085200 60.144723 25.062073
1.085300 60.167969 25.068602
1.085400 60.191203 25.075134
1.085500 60.214423 25.081668
1.085600 60.237631 25.088206
1.085700 60.260825 25.094747
1.085800 60.284006 25.101291
1.085900 60.307173 25.107838
1.086000 60.330328 25.114389
1.086100 60.353470 25.120942
1.086200 60.376599 25.127499
1.086300 60.399715 25.134058
1.086400 60.422818 25.140621
1.086500 60.445909 25.147187
1.086600 60.468986 25.153756
1.086700 60.492051 25.160328
1.086800 60.515103 25.166903
1.086900 60.538142 25.173482
1.087000 60.561169 25.180063
1.087100 60.584183 25.186648
1.087200 60.607184 25.193235
1.087300 60.630173 25.199826
1.087400 60.653150 25.206420
1.087500 60.676114 25.213017
1.087600 60.699065 25.219617
1.087700 60.722005 25.226220
1.087800 60.744931 25.232826
1.087900 60.767846 25.239436
1.088000 60.790748 25.246048
1.088100 60.813638 25.252664
1.088200 60.836516 25.259283
1.088300 60.859381 25.265904
1.088400 60.882234 25.272529
1.088500 60.905076 25.279157
1.088600 60.927905 25.285788
1.088700 60.950722 25.292422
1.088800 60.973527 25.299060
1.088900 60.996320 25.305700
1.089000 61.019102 25.312343
1.089100 61.041871 25.318990
1.089200 61.064629 25.325640
1.089300 61.087374 25.332292
1.089400 61.110108 25.338948
1.089500 61.132831 25.345607
1.089600 61.155541 25.352269
1.089700 61.178240 25.358934
1.089800 61.200927 25.365602
1.089900 61.223603 25.372273
1.090000 61.246267 25.378948
1.090100 61.268919 25.385625
1.090200 61.291560 25.392305
1.090300 61.314190 25.398989
1.090400 61.336808 25.405676
1.090500 61.359414 25.412365
1.090600 61.382010 25.419058
1.090700 61.404594 25.425754
1.090800 61.427166 25.432453
1.090900 61.449728 25.439155
1.091000 61.472278 25.445860
1.091100 61.494817 25.452568
1.091200 61.517345 25.459279
1.091300 61.539862 25.465994
1.091400 61.562367 25.472711
1.091500 61.584862 25.479432
1.091600 61.607346 25.486155
1.091700 61.629819 25.492882
1.091800 61.652280 25.499611
1.091900 61.674731 25.506344
1.092000 61.697171 25.513080
1.092100 61.719600 25.519819
1.092200 61.742019 25.526561
1.092300 61.764426 25.533306
1.092400 61.786823 25.540054
1.092500 61.809209 25.546805
1.092600 61.831585 25.553559
1.092700 61.853949 25.560316
1.092800 61.876304 25.567077
1.092900 61.898647 25.573840
1.093000 61.920980 25.580606
1.093100 61.943303 25.587376
1.093200 61.965615 25.594148
1.093300 61.987917 25.600924
1.093400 62.010208 25.607703
1.093500 62.032489 25.614484
1.093600 62.054760 25.621269
1.093700 62.077021 25.628057
1.093800 62.099271 25.634848
1.093900 62.121511 25.641642
1.094000 62.143740 25.648439
1.094100 62.165960 25.655239
1.094200 62.188169 25.662042
1.094300 62.210369 25.668848
1.094400 62.232558 25.675657
1.094500 62.254737 25.682470
1.094600 62.276907 25.689285
1.094700 62.299066 25.696103
1.094800 62.321215 25.702925
1.094900 62.343355 25.709749
1.095000 62.365485 25.716577
1.095100 62.387604 25.723407
1.095200 62.409714 25.730241
1.095300 62.431815 25.737077
1.095400 62.453905 25.743917
1.095500 62.475986 25.750760
1.095600 62.498057 25.757606
1.095700 62.520119 25.764454
1.095800 62.542171 25.771306
1.095900 62.564214 25.778161
1.096000 62.586246 25.785019
1.096100 62.608270 25.791880
1.096200 62.630284 25.798744
1.096300 62.652288 25.805611
1.096400 62.674284 25.812481
1.096500 62.696269 25.819354
1.096600 62.718246 25.826231
1.096700 62.740213 25.833110
1.096800 62.762171 25.839992
1.096900 62.784119 25.846877
1.097000 62.806059 25.853766
1.097100 62.827989 25.860657
1.097200 62.849910 25.867551
1.097300 62.871822 25.874449
1.097400 62.893725 25.881349
1.097500 62.915619 25.888253
1.097600 62.937504 25.895159
1.097700 62.959380 25.902069
1.097800 62.981247 25.908981
1.097900 63.003105 25.915897
1.098000 63.024954 25.922815
1.098100 63.046795 25.929737
1.098200 63.068626 25.936662
1.098300 63.090449 25.943589
1.098400 63.112263 25.950520
1.098500 63.134068 25.957454
1.098600 63.155865 25.964391
1.098700 63.177653 25.971331
1.098800 63.199432 25.978273
1.098900 63.221203 25.985219
1.099000 63.242965 25.992168
1.099100 63.264719 25.999120
1.099200 63.286464 26.006075
1.099300 63.308200 26.013033
1.099400 63.329928 26.019994
1.099500 63.351648 26.026958
1.099600 63.373360 26.033925
1.099700 63.395063 26.040895
1.099800 63.416758 26.047868
1.099900 63.438444 26.054844
1.100000 63.460122 26.061823
1.100100 63.481792 26.068805
1.100200 63.503454 26.075791
1.100300 63.525108 26.082779
1.100400 63.546753 26.089770
1.100500 63.568391 26.096764
1.100600 63.590020 26.103761
1.100700 63.611642 26.110762
1.100800 63.633255 26.117765
1.100900 63.654861 26.124771
1.101000 63.676458 26.131780
1.101100 63.698048 26.138793
1.101200 63.719629 26.145808
1.101300 63.741203 26.152826
1.101400 63.762769 26.159847
1.101500 63.784327 26.166872
1.101600 63.805878 26.173899
1.101700 63.827421 26.180930
1.101800 63.848956 26.187963
1.101900 63.870483 26.194999
1.102000 63.892003 26.202039
1.102100 63.913515 26.209081
1.102200 63.935019 26.216127
1.102300 63.956517 26.223175
1.102400 63.978006 26.230226
1.102500 63.999488 26.237281
1.102600 64.020963 26.244338
1.102700 64.042430 26.251399
1.102800 64.063890 26.258462
1.102900 64.085342 26.265529
1.103000 64.106787 26.272598
1.103100 64.128225 26.279671
1.103200 64.149655 26.286746
1.103300 64.171079 26.293825
1.103400 64.192495 26.300906
1.103500 64.213904 26.307991
1.103600 64.235305 26.315078
1.103700 64.256700 26.322169
1.103800 64.278088 26.329262
1.103900 64.299468 26.336359
1.104000 64.320841 26.343458
1.104100 64.342208 26.350561
1.104200 64.363567 26.357666
1.104300 64.384920 26.364775
1.104400 64.406265 26.371886
1.104500 64.427604 26.379001
1.104600 64.448936 26.386118
1.104700 64.470261 26.393239
1.104800 64.491579 26.400362
1.104900 64.512891 26.407489
1.105000 64.534195 26.414618
1.105100 64.555493 26.421751
1.105200 64.576785 26.428886
1.105300 64.598069 26.436025
1.105400 64.619348 26.443167
1.105500 64.640619 26.450311
1.105600 64.661884 26.457459
1.105700 64.683142 26.464609
1.105800 64.704394 26.471763
1.105900 64.725640 26.478919
1.106000 64.746879 26.486079
1.106100 64.768111 26.493241
1.106200 64.789337 26.500407
1.106300 64.810557 26.507575
1.106400 64.831771 26.514747
1.106500 64.852978 26.521921
1.106600 64.874179 26.529099
1.106700 64.895373 26.536279
1.106800 64.916562 26.543463
1.106900 64.937744 26.550649
1.107000 64.958920 26.557838
1.107100 64.980090 26.565031
1.107200 65.001254 26.572226
1.107300 65.022412 26.579425
1.107400 65.043564 26.586626
1.107500 65.064709 26.593831
1.107600 65.085849 26.601038
1.107700 65.106983 26.608248
1.107800 65.128111 26.615462
1.107900 65.149233 26.622678
1.108000 65.170349 26.629898
1.108100 65.191459 26.637120
1.108200 65.212564 26.644345
1.108300 65.233662 26.651574
1.108400 65.254755 26.658805
1.108500 65.275842 26.666039
1.108600 65.296924 26.673277
1.108700 65.318000 26.680517
1.108800 65.339070 26.687760
1.108900 65.360134 26.695007
1.109000 65.381193 26.702256
1.109100 65.402247 26.709508
1.109200 65.423294 26.716763
1.109300 65.444337 26.724022
1.109400 65.465374 26.731283
1.109500 65.486405 26.738547
1.109600 65.507431 26.745814
1.109700 65.528452 26.753084
1.109800 65.549467 26.760358
1.109900 65.570477 26.767634
1.110000 65.591481 26.774913
1.110100 65.612481 26.782195
1.110200 65.633475 26.789480
1.110300 65.654464 26.796768
1.110400 65.675447 26.804060
1.110500 65.696426 26.811354
1.110600 65.717399 26.818651
1.110700 65.738367 26.825951
1.110800 65.759330 26.833254
1.110900 65.780288 26.840560
1.111000 65.801241 26.847869
1.111100 65.822189 26.855181
1.111200 65.843132 26.862496
1.111300 65.864070 26.869814
1.111400 65.885004 26.877135
1.111500 65.905932 26.884459
1.111600 65.926855 26.891786
1.111700 65.947774 26.899116
1.111800 65.968687 26.906449
1.111900 65.989596 26.913784
1.112000 66.010501 26.921123
1.112100 66.031400 26.928465
1.112200 66.052295 26.935810
1.112300 66.073185 26.943158
1.112400 66.094070 26.950509
1.112500 66.114951 26.957862
1.112600 66.135827 26.965219
1.112700 66.156699 26.972579
1.112800 66.177566 26.979942
1.112900 66.198428 26.987307
1.113000 66.219286 26.994676
1.113100 66.240140 27.002048
1.113200 66.260989 27.009423
1.113300 66.281834 27.016800
1.113400 66.302674 27.024181
1.113500 66.323510 27.031565
1.113600 66.344342 27.038951
1.113700 66.365169 27.046341
1.113800 66.385992 27.053733
1.113900 66.406811 27.061129
1.114000 66.427625 27.068527
1.114100 66.448436 27.075929
1.114200 66.469242 27.083333
1.114300 66.490044 27.090741
1.114400 66.510842 27.098151
1.114500 66.531636 27.105565
1.114600 66.552426 27.112981
1.114700 66.573212 27.120401
1.114800 66.593993 27.127823
1.114900 66.614771 27.135249
1.115000 66.635545 27.142677
1.115100 66.656315 27.150108
1.115200 66.677081 27.157543
1.115300 66.697843 27.164980
1.115400 66.718601 27.172420
1.115500 66.739355 27.179864
1.115600 66.760106 27.187310
1.115700 66.780853 27.194759
1.115800 66.801596 27.202211
1.115900 66.822335 27.209666
1.116000 66.843071 27.217125
1.116100 66.863803 27.224586
1.116200 66.884531 27.232050
1.116300 66.905256 27.239517
1.116400 66.925977 27.246987
1.116500 66.946694 27.254460
1.116600 66.967408 27.261936
1.116700 66.988119 27.269416
1.116800 67.008826 27.276898
1.116900 67.029529 27.284383
1.117000 67.050229 27.291871
1.117100 67.070926 27.299362
1.117200 67.091619 27.306856
1.117300 67.112309 27.314353
1.117400 67.132996 27.321853
1.117500 67.153679 27.329355
1.117600 67.174359 27.336861
1.117700 67.195036 27.344370
1.117800 67.215709 27.351882
1.117900 67.236380 27.359397
1.118000 67.257047 27.366915
1.118100 67.277711 27.374436
1.118200 67.298371 27.381960
1.118300 67.319029 27.389486
1.118400 67.339684 27.397016
1.118500 67.360335 27.404549
1.118600 67.380984 27.412085
1.118700 67.401629 27.419623
1.118800 67.422272 27.427165
1.118900 67.442912 27.434710
1.119000 67.463548 27.442257
1.119100 67.484182 27.449808
1.119200 67.504813 27.457362
1.119300 67.525441 27.464918
1.119400 67.546066 27.472478
1.119500 67.566688 27.480041
1.119600 67.587308 27.487606
1.119700 67.607925 27.495175
1.119800 67.628539 27.502746
1.119900 67.649150 27.510321
1.120000 67.669759 27.517898
1.120100 67.690365 27.525479
1.120200 67.710969 27.533062
1.120300 67.731570 27.540649
1.120400 67.752168 27.548238
1.120500 67.772764 27.555831
1.120600 67.793357 27.563426
1.120700 67.813948 27.571025
1.120800 67.834536 27.578626
1.120900 67.855122 27.586230
1.121000 67.875705 27.593838
1.121100 67.896286 27.601448
1.121200 67.916864 27.609061
1.121300 67.937441 27.616678
1.121400 67.958014 27.624297
1.121500 67.978586 27.631919
1.121600 67.999155 27.639545
1.121700 68.019722 27.647173
1.121800 68.040287 27.654804
1.121900 68.060850 27.662438
1.122000 68.081410 27.670076
1.122100 68.101968 27.677716
1.122200 68.122525 27.685359
1.122300 68.143079 27.693005
1.122400 68.163447 27.700655
1.122500 68.181760 27.708307
1.122600 68.197716 27.715961
1.122700 68.213191 27.723618
1.122800 68.228673 27.731278
1.122900 68.244164 27.738940
1.123000 68.259664 27.746604
1.123100 68.275172 27.754271
1.123200 68.290688 27.761940
1.123300 68.306213 27.769612
1.123400 68.321746 27.777286
1.123500 68.337287 27.784962
1.123600 68.352837 27.792641
1.123700 68.368396 27.800323
1.123800 68.383963 27.808006
1.123900 68.399539 27.815693
1.124000 68.415123 27.823381
1.124100 68.430715 27.831072
1.124200 68.446316 27.838766
1.124300 68.461925 27.846462
1.124400 68.477543 27.854160
1.124500 68.493170 27.861861
1.124600 68.508805 27.869564
1.124700 68.524449 27.877270
1.124800 68.540101 27.884978
1.124900 68.555761 27.892689
1.125000 68.571430 27.900402
1.125100 68.587108 27.908117
1.125200 68.602795 27.915835
1.125300 68.618489 27.923556
1.125400 68.634193 27.931279
1.125500 68.649905 27.939004
1.125600 68.665626 27.946732
1.125700 68.681355 27.954462
1.125800 68.697093 27.962195
1.125900 68.712839 27.969930
1.126000 68.728594 27.977667
1.126100 68.744358 27.985407
1.126200 68.760130 27.993150
1.126300 68.775911 28.000895
1.126400 68.791701 28.008642
1.126500 68.807499 28.016392
1.126600 68.823306 28.024145
1.126700 68.839122 28.031900
1.126800 68.854946 28.039657
1.126900 68.870779 28.047417
1.127000 68.886621 28.055179
1.127100 68.902471 28.062944
1.127200 68.918330 28.070711
1.127300 68.934198 28.078481
1.127400 68.950074 28.086253
1.127500 68.965960 28.094028
1.127600 68.981854 28.101805
1.127700 68.997756 28.109584
1.127800 69.013668 28.117367
1.127900 69.029588 28.125151
1.128000 69.045517 28.132938
1.128100 69.061454 28.140728
1.128200 69.077401 28.148520
1.128300 69.093356 28.156314
1.128400 69.109320 28.164111
1.128500 69.125293 28.171911
1.128600 69.141275 28.179713
1.128700 69.157265 28.187518
1.128800 69.173264 28.195325
1.128900 69.189273 28.203134
1.129000 69.205289 28.210946
1.129100 69.221315 28.218761
1.129200 69.237350 28.226578
1.129300 69.253393 28.234397
1.129400 69.269446 28.242219
1.129500 69.285507 28.250044
1.129600 69.301577 28.257871
1.129700 69.317656 28.265700
1.129800 69.333744 28.273533
1.129900 69.349840 28.281367
1.130000 69.365946 28.289204
1.130100 69.382060 28.297044
1.130200 69.398184 28.304886
1.130300 69.414316 28.312731
1.130400 69.430457 28.320578
1.130500 69.446608 28.328427
1.130600 69.462767 28.336280
1.130700 69.478935 28.344134
1.130800 69.495112 28.351992
1.130900 69.511298 28.359851
1.131000 69.527493 28.367714
1.131100 69.543697 28.375578
1.131200 69.559910 28.383446
1.131300 69.576132 28.391316
1.131400 69.592363 28.399188
1.131500 69.608603 28.407063
1.131600 69.624852 28.414941
1.131700 69.641110 28.422821
1.131800 69.657377 28.430703
1.131900 69.673653 28.438588
1.132000 69.689939 28.446476
1.132100 69.706233 28.454366
1.132200 69.722536 28.462259
1.132300 69.738848 28.470154
1.132400 69.755170 28.478052
1.132500 69.771500 28.485952
1.132600 69.787840 28.493855
1.132700 69.804189 28.501760
1.132800 69.820546 28.509668
1.132900 69.836913 28.517579
1.133000 69.853289 28.525492
1.133100 69.869675 28.533408
1.133200 69.886069 28.541326
1.133300 69.902472 28.549247
1.133400 69.918885 28.557170
1.133500 69.935307 28.565096
1.133600 69.951738 28.573024
1.133700 69.968178 28.580955
1.133800 69.984627 28.588889
1.133900 70.001085 28.596825
1.134000 70.017553 28.604764
1.134100 70.034030 28.612705
1.134200 70.050516 28.620649
1.134300 70.067011 28.628595
1.134400 70.083516 28.636544
1.134500 70.100030 28.644496
1.134600 70.116553 28.652450
1.134700 70.133085 28.660407
1.134800 70.149626 28.668366
1.134900 70.166177 28.676328
1.135000 70.182737 28.684292
1.135100 70.199306 28.692259
1.135200 70.215885 28.700229
1.135300 70.232473 28.708201
1.135400 70.249070 28.716176
1.135500 70.265677 28.724153
1.135600 70.282292 28.732133
1.135700 70.298918 28.740116
1.135800 70.315552 28.748101
1.135900 70.332196 28.756089
1.136000 70.348849 28.764079
1.136100 70.365511 28.772072
1.136200 70.382183 28.780068
1.136300 70.398865 28.788066
1.136400 70.415555 28.796066
1.136500 70.432255 28.804070
1.136600 70.448965 28.812076
1.136700 70.465683 28.820084
1.136800 70.482412 28.828095
1.136900 70.499149 28.836109
1.137000 70.515896 28.844125
1.137100 70.532653 28.852144
1.137200 70.549419 28.860166
1.137300 70.566194 28.868190
1.137400 70.582979 28.876217
1.137500 70.599773 28.884246
1.137600 70.616577 28.892278
1.137700 70.633390 28.900313
1.137800 70.650213 28.908350
1.137900 70.667045 28.916390
1.138000 70.683887 28.924433
1.138100 70.700738 28.932478
1.138200 70.717599 28.940526
1.138300 70.734469 28.948576
1.138400 70.751349 28.956629
1.138500 70.768238 28.964685
1.138600 70.785137 28.972743
1.138700 70.802046 28.980804
1.138800 70.818964 28.988867
1.138900 70.835892 28.996934
1.139000 70.852829 29.005002
1.139100 70.869775 29.013074
1.139200 70.886732 29.021148
1.139300 70.903698 29.029225
1.139400 70.920673 29.037304
1.139500 70.937659 29.045386
1.139600 70.954654 29.053471
1.139700 70.971658 29.061558
1.139800 70.988672 29.069648
1.139900 71.005696 29.077741
1.140000 71.022729 29.085836
1.140100 71.039773 29.093934
1.140200 71.056825 29.102034
1.140300 71.073888 29.110138
1.140400 71.090960 29.118244
1.140500 71.108042 29.126352
1.140600 71.125133 29.134463
1.140700 71.142235 29.142577
1.140800 71.159346 29.150694
1.140900 71.176467 29.158813
1.141000 71.193597 29.166935
1.141100 71.210737 29.175059
1.141200 71.227887 29.183186
1.141300 71.245047 29.191316
1.141400 71.262217 29.199449
1.141500 71.279396 29.207584
1.141600 71.296585 29.215722
1.141700 71.313784 29.223862
1.141800 71.330993 29.232006
1.141900 71.348211 29.240152
1.142000 71.365440 29.248300
1.142100 71.382678 29.256451
1.142200 71.399926 29.264605
1.142300 71.417184 29.272762
1.142400 71.434452 29.280921
1.142500 71.451729 29.289083
